Key,Comment,Japanese,English
Rikka.Debauchery1-98,六花,「ご奉仕ってっ！んあっ♥、ちょっ、やめ―――――」,"""I'm not sure what you mean by ""serving""! Oh, stop it. ―――――"""
,,,
Rikka.Debauchery1-99,,その後、六花はVIP客達に一晩中性奉仕をするのだった,"After that, Rikka provides a neutral service to VIP guests for the night."
,,,
,,,
,,,
Rikka Debauchery Scene2,注釈,淫乱化シーン,淫乱化シーン
,,,
Rikka.Debauchery2-1,暗転,六花が地下カジノでショーをするようになってからしばらくして―――――,"Some time after Rikka started putting on shows in underground casinos, ―――――"
,Rikka debauchery 2-1,,
Rikka.Debauchery2-2,,ジュポッ、ジュポッ、グポッ、グポッ,"Jup, jup, gup, gup, gup."
,,,
Rikka.Debauchery2-3,,カジノに激しい水音が響く,Fierce sound of water echoes through the casino
,,,
Rikka.Debauchery2-4,六花,「んおっ♥、ん゛っ♥、観客の皆さんっ♥！六花のディルドオナニーショーにお集まりいただきありがとうございますっ！」,"""Nnnngggggghhhh, audience! Thank you for coming to Rikka's dildo masturbation show!"""
,,,
Rikka.Debauchery2-5,六花,「皆さんのおかげでっ♥、六花のお尻こんな大きなディルドまで入るようになっちゃいましたっ♥」,"""Thanks to all of you, Rikka's ass is now able to accommodate even such a big dildo."""
,,,
Rikka.Debauchery2-6,六花,「では私がイクまで六花のディルドオナニーご覧くださいっ♥」,"""Then please watch Rikka's dildo masturbation until I cum."""
,Rikka debauchery 2-2,,
Rikka.Debauchery2-7,,六花は腕ほどの太さもあるディルドを咥えこみながら、腰の動きを激しくしていく,"Rikka sucks a dildo as thick as her arm into her mouth, and her hip movements become more intense."
,,,
Rikka.Debauchery2-8,,グポッッ、グポッ、グポッ、グポッ！！,"Gup, gup, gup, gup!"
,,,
Rikka.Debauchery2-9,六花,「お゛っ♥、お゛っ♥、お゛お゛っ♥」,"""Oooh, oooh, oooh, oooh, oooh, oooh, oooh, oooh, oooh."""
,,,
Rikka.Debauchery2-10,観客,「六花ちゃん頑張れー！」,"""Rikka―chan, go for it!"""
,,,
Rikka.Debauchery2-11,六花,「んっ♥、ありがとうございますっ♥、頑張りますっ♥」,"""I'll do my best."""
,,,
Rikka.Debauchery2-12,観客,「しかしあの聖核戦姫がまさかこんな逸材だったとはな」,"""But I had no idea that the Seikaku Princess was such an extraordinary talent."""
,,,
Rikka.Debauchery2-13,観客,「初めて見た時は真面目な感じなのかと思ったが…」,"""'When I first saw it, I thought it was going to be serious...'"""
,,,
Rikka.Debauchery2-14,六花,「んっ♥、ごめんなさいっ♥、六花はケツ穴でイク変態聖核戦姫でしたっ♥」,"""I'm sorry, Rikka is a perverted Seikaku Princess who comes in her asshole."""
,,,
Rikka.Debauchery2-15,,グポッ♥、グポッ♥、グポッ♥、グポッ♥,"Gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup."
,,,
Rikka.Debauchery2-16,六花,「ん゛っ♥、お゛おっ♥、皆さんっ♥、六花がイク所みててくださいっ♥！」,"""D―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d―d..."""
,,,
Rikka.Debauchery2-17,,そして六花は更に腰を振る速度を上げていく,Rikka then increases the speed at which she shakes her hips.
,,,
Rikka.Debauchery2-18,,グポッ♥、グポッ♥、グポッ♥、グポッ♥,"Gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup, gup."
,,,
Rikka.Debauchery2-19,六花,「ん゛っ♥、んお゛っ♥、ふうっ♥、ん゛んっ♥！」,"""D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D!"""
,,,
Rikka.Debauchery2-20,六花,「ん゛っ♥、んあっ♥！？、やばっ、ディルドが抜け――――」,"""♥♥♥♥♥♥♥! Oh my god, the dildo is coming off. ――――"""
,,,
Rikka.Debauchery2-21,Rikka debauchery 2-3,ギュポンッ！、グリュリュリュッ！,"Gripon! Grue, grue, grue, grue, grue!"
,,,
Rikka.Debauchery2-22,六花,「ひっぎゅううううっ♥！？、んあっ♥、んああ゛っ♥」,"""Hi―yoooooooooooo! Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."""
,,,
Rikka.Debauchery2-23,,意図せずディルドが抜けた衝撃で、六花は激しく絶頂を感じてしまう,The shock of the unintentional release of the dildo causes Rikka to climax violently!
,,,
Rikka.Debauchery2-24,六花,「はあっ♥、はあっ♥、ん゛っ♥」,"""Ahh, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah."""
,Rikka debauchery 2-4,,
Rikka.Debauchery2-25,六花,「ん゛うっ♥、はあっ♥はあっ♥…」,"""Oh, my God, oh, my God, oh, my God, oh, my God..."""
,,,
Rikka.Debauchery2-26,六花,「ちょっとしたハプニングはありましたが…六花のディルドオナニーショーでしたっ♥」,"""Rikka's dildo masturbation show was a little bit of a happening..."""
,,,
Rikka.Debauchery2-27,,そして観客からは拍手が上がる,And the audience applauds.
,,,
Rikka.Debauchery2-28,六花,「ん゛っ♥、ありがとうございますっ♥…では続いてっ！」,"""Thank you very much....now continue!"""
,,,
Rikka.Debauchery2-29,,六花はピリピリと自分の股間の前張りをはがす,Rikka peels off the front lining of her own crotch with a tingle
,Rikka debauchery 2-5,,
Rikka.Debauchery2-30,六花,「じゃーんっ♥、オナニーでトロトロに出来上がったおマンコですっ♥♥」,"""Oh, my masturbating pussy is so soft and tender."""
,,,
Rikka.Debauchery2-31,六花,「では…頑張った六花ちゃんにおひねりの代わりに皆様のザーメンぶっかけてくださいっ♥！」,"""Then...please pour your cum on Rikka―chan for her hard work instead of handing out money!"""
,,,
Rikka.Debauchery2-32,六花,「あ、まだショーの途中なのでおさわりは駄目ですよっ♥」,"""Oh, you can't touch me, I'm still in the middle of the show."""
,,,
Rikka.Debauchery2-33,Rikka debauchery 2-6,そして観客たちはステージ上の六花に向かって各々精液を吐き出していく,The audience then spewed their semen toward Rikka on stage.
,,,
Rikka.Debauchery2-34,六花,「ん゛っ♥、皆様の精液っ♥、ありがとうございますっ♥」,"""Thank you very much for your semen."""
,Rikka debauchery 2-7,,
Rikka.Debauchery2-35,観客,「良かったよ六花ちゃん！毎回見てるけどすっかりガバガバアナルだねっ」,"""Rikka―chan said, ""That was good, Rikka―chan! I see it every time, but you've got a totally gabba―ass anal!"""
,,,
Rikka.Debauchery2-36,六花,「んあっ♥、ありがとうございますっ♥お兄さんの精液っ、おマンコの良い所にかかってるっ…♥」,"""I'm so happy to see your cum on my pussy...♥"""
,,,
Rikka.Debauchery2-37,,そして六花の下半身が性液まみれになった後――――,And after Rikka's lower body is covered in sexual fluids: ――――
,Rikka debauchery 2-8,,
Rikka.Debauchery2-38,六花,「はあっ♥、はあっ♥…それでは皆さんっ♥、これから六花ちゃんハメハメタイムですっ♥」,"""Rikka―chan is about to be fucked."""
,,,
Rikka.Debauchery2-39,六花,「皆様にオナニーする所見られてっ♥、ザーメンぶっかけられてっ♥、六花我慢できなくなっちゃいましたっ♥」,"""Rikka, you saw me masturbating, you sprayed cum on me, I couldn't stand it any longer."""
,,,
Rikka.Debauchery2-40,六花,「調教されて緩くなっちゃった六花のアナルとおマンコ…皆さんで可愛がってくださいっ♥」,"""Rikka's anus and pussy have become loose after being trained....please love them all!"""
,,,
Rikka.Debauchery2-41,,観客から歓声が上がり、観客は六花のマンコに照準を合わせる,The crowd cheers and the audience sets their sights on Rikka's pussy.
,,,
Rikka.Debauchery2-42,六花,「ふふっ♥、こんなに沢山のおチンポが私をっ…♥」,"""Hmph...so many cocks are coming on me...♥"""
,,,
Rikka.Debauchery2-43,六花,「ここまで来たら聖核戦姫には戻れない…けどっ♥」,"""I can't go back to being the Seikaku Princess after coming this far...but ♥"""
,,,
Rikka.Debauchery2-44,六花,「沢山おチンポに必要とされてっ♥六花幸せですっ♥」,"""Rikka is so happy to be needed by so many dicks."""
,,,
Rikka Core Scene１,注釈,聖核シーン１,聖核シーン１
,,,
Rikka.Core1-1,暗転,六花が囚われ調教の日々が続いていたある日,"One day, when Rikka was being held captive and trained for days on end."
,戦闘背景：地下研究施設,,
Rikka.Core1-2,六花,「っ、ここはっ…！？」,"""What is this place?"""
,,,
Rikka.Core1-3,,六花は四方が頑丈な壁で覆われた実験室に入れられていた,Rikka was kept in a laboratory with sturdy walls on all sides.
,,,
Rikka.Core1-4,研究員(立ち絵無し),「どうやら気が付いたようだな」,"""It appears you've noticed."""
,,,
Rikka.Core1-5,,「お前にはこれから怪人研究の実験台になってもらおうと思ってな」,"""I'm going to use you as a test subject for my monster research."""
,,,
Rikka.Core1-6,六花,「実験台っ！？、ふざけないでっ、私がそんな簡単に受け入れるとでもっ！」,"""Experimental subjects? Don't be silly, I didn't expect you to accept me so easily!"""
,,,
Rikka.Core1-7,研究員,「ククッ、まあ抵抗したいなら好きにすればいい。まあできるもんならな」,"""Kukk, well, if you want to resist, do what you want. Well, if you can."""
,,,
Rikka.Core1-8,,その時、六花いる部屋の足元の隙間からグネグネと赤色の肉塊が侵入してくる,"At that moment, a red mass of flesh comes in through a gap at the foot of the room in which Rikka is standing."
,,,
Rikka.Core1-9,六花,「なっ！、なにこれっ！？」,"""What's this? What is this?"""
,,,
Rikka.Core1-10,,「足元に絡みついてっ、ぐっ、はなれろっ！」,"""'Tangle yourself around my feet, gosh, get off me!"""
,,,
Rikka.Core1-11,,六花は必死に抵抗するが、肉塊に足を固定され床にへばらせられてしまう,"Rikka desperately tries to resist, but her legs are pinned by the mass of flesh and she is forced to lie on the floor."
,Rikka core 1-1,,
Rikka.Core1-12,六花,「ぐうっ、しまった…っ！」,"""Ugh, shoot...!"""
,,,
Rikka.Core1-13,,「っ、凄い力っ…私の力を使っても逃げ出せない…っ！」,"""I can't escape even if I use my power!"""
,Rikka core 1-2,,
Rikka.Core1-14,,肉塊は更に六花の体を上り、下半身はほとんど肉塊に飲み込まれてしまう,"The mass of flesh climbs further up Rikka's body, and her lower body is almost completely swallowed by the mass of flesh."
,,,
Rikka.Core1-15,六花,「っ、ううっ、気持ち悪いっ！このっ、離れろっ！」,"""I'm so sick of this! Get off of me!"""
,,,
Rikka.Core1-16,,六花は全身に力を入れ何とか振りほどこうとするが、肉塊の拘束力の前に腕を動かすことすらかなわない,"Rikka puts all her strength into her body and tries to shake it off, but she can't even move her arms before the binding power of the mass of flesh!"
,,,
Rikka.Core1-17,六花,「っ、こうなったらっ、一気に聖核エネルギーを開放してっ！」,"""If this happens, release the Seikaku energy all at once!"""
,,,
Rikka.Core1-18,,「迷ってる暇はない…っ、全力で―――――ひぐうっ！？」,"""No time to get lost...I'll do my best to ――――― higu!"""
,Rikka core 1-3,,
Rikka.Core1-19,,六花の二穴に肉塊が侵入し、六花は思わず声を漏らす,"Rikka's two holes are invaded by a lump of meat, and Rikka involuntarily lets out a cry"
,,,
Rikka.Core1-20,,ズプッ、ズルルルッ！,"Zup, zurulu!"
,,,
Rikka.Core1-21,六花,「なっ…ぐうっ！やめっ…うあっ♥！」,"""I'm going to get you! Stop... ah!"""
,,,
Rikka.Core1-22,,(やばいっ、お尻の穴からっ、どんどん奥に侵入されてるっ！),"(Oh my God, it's coming in deeper and deeper through my butt hole!)"
,,,
Rikka.Core1-23,,「ん゛あっ♥、お腹の中グチュグチュされてっ…集中できないっ！」,"""I can't concentrate!"""
,Rikka core 1-4,,
Rikka.Core1-24,,そして気が付けば肉塊は六花の首元まで上昇し、今や六花のほぼ全身を包み込んでいる,"And before you know it, the mass of flesh has risen to Rikka's neck and now encompasses almost her entire body."
,,,
Rikka.Core1-25,,「～～～～ッ！、このっ♥、お゛っ♥、はなれ……ろっ♥！」,"""～～～～! Get away from ......!"""
,,,
Rikka.Core1-26,,六花は必死に抵抗するが、四肢を完全に固定され、もはや逃れる術はなくなっていた,"Rikka desperately resisted, but her limbs were completely immobilized and there was no way for her to escape."
,Rikka core 1-5,,
Rikka.Core1-27,,グチュッ！ズルルルルッ！,Guchu! Zurulu!
,,,
Rikka.Core1-28,六花,「お゛っ♥、ほお゛っ♥、お゛っ♥！？」,"""Oh, ho, ho, ho, ho, ho!"""
,,,
Rikka.Core1-29,,ギュルルルッ、ギュルルルッ,
,,,
Rikka.Core1-30,,「お゛おっ♥、お゛っ♥、お゛おっ♥！？」,"""Ooooh ♥, ooooh ♥, ooooh ♥!"""
,,,
Rikka.Core1-31,,(なあっ…♥、これっ、お腹の中っ、上がってきてるっ♥！？),(♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥)
,,,
Rikka.Core1-32,,(体の中までっ、コイツに侵食されてっ、体中に染み込んできてるっ♥！),"(It's invading my body, it's soaking into my body... ♥!)"
,,,
Rikka.Core1-33,,「っ！！、ゲポッ、おええっ♥！」,"""I'm not sure what to say! Gepoh, oye ♥!"""
,,,
Rikka.Core1-34,,六花は突然の嘔吐感に襲われる,Rikka has a sudden feeling of vomiting
,,,
Rikka.Core1-35,,(これっ、お腹にっ♥、すぐそこまで上がってきてるっ♥！),"(This, on my stomach, it's coming right up to me!)"
,,,
Rikka.Core1-36,,グルルルッ！ギュルルッ♥！, 
,,,
Rikka.Core1-37,,(オエ…ッ、やだっ♥、気持ち悪いっ！),"(Oh, my God, that's disgusting!)"
,,,
Rikka.Core1-38,,そして六花の気が緩んだ瞬間―――――,And the moment Rikka loosened up: ―――――
,Rikka core 1-6 ,,
Rikka.Core1-39,,ドバッ、ズルルルルッッ！！！,
,,,
Rikka.Core1-40,,(～～～～～ッッッ！！！),(～～～～～!!!!!!!!!!!!!!!!!!!!!!!!!!!!)
,,,
Rikka.Core1-41,,消化管を貫通した触手が六花の口から勢いよく飛び出す,A tentacle pierces the digestive tract and shoots vigorously out of Rikka's mouth.
,,,
Rikka.Core1-42,六花,「ゴペッ、カヒュッッ♥！」,"""Gopek, kahütt ♥!"""
,,,
Rikka.Core1-43,,(うあっ♥、やばいっ…息がっ……),(Oh my God...my breath.........)
,,,
Rikka.Core1-44,,(口の中で触手が動いてっ、まずいっ…！),(Tentacles are moving in my mouth...!)
,,,
Rikka.Core1-45,,ズルッ、ズルッ！,"Zulu, zulu!"
,Rikka core 1-7,,
Rikka.Core1-46,,やがて赤い肉塊は六花の頭まで包み込み、そこに何があったのかさえ分からなくなる,"Eventually, the red mass of flesh envelops Rikka up to her head, and she can't even tell what was there."
,,,
Rikka.Core1-47,,「カヒュッ、カヒュッ、ん゛ん～～～～～っ！！」,"""Cahhhh, cahhhh, nnnnnn～～～～～!!!!"""
,,,
Rikka.Core1-48,,(お腹の中からっ、体全体が包み込まれてっ…うあっ♥),"(From the inside of my stomach, my whole body is wrapped around...ohhhh ♥)"
,,,
Rikka.Core1-49,,(呼吸ができない……っ、まずい…意識がっ…………),"(I can't breathe. ...... Oh, no... I'm unconscious. ............)"
,,,
Rikka.Core1-50,,(誰か…助け…………),(Anyone...help ............)
,,,
Rikka.Core1-51,,六花の意識はそこで途絶えた,Rikka's consciousness ceased there.
,,,
Rikka Core Scene２,注釈,聖核シーン２,聖核シーン２
,,,
Rikka.Core2-1,黒背景,六花が触手に固定されてからしばらくして―――――,"Some time after Rikka was pinned to the tentacles, ―――――"
,暗転,,
Rikka.Core2-2,,六花が肉塊に飲み込まれた部屋には形容しがたい異臭が部屋に満ちている,"The room where Rikka was swallowed by the mass of flesh, the room is filled with a strange, indescribable smell."
,Rikka core 2ｰ1,,
Rikka.Core2-3,,部屋の中はいたるところに赤色の肉塊がへばりつき、時折脈動を繰り返してる,"The room is heaving with red flesh everywhere, pulsating from time to time."
,,,
Rikka.Core2-4,,その中心にはピクピクと動くヒトガタの不気味な肉の塊が鎮座していた,At the center of it sat an eerie hunk of twitching humanoid flesh.
,,,
Rikka.Core2-5,六花,(うっ…一体どれだけの時間が経ったのかさえ分からない……),(Ugh...I don't even know how much time has passed ......)
,,,
Rikka.Core2-6,,(体の感覚が…どこが手で…どこが足なのかも…),(I can feel my body... where is my hand... where is my foot...)
,,,
Rikka.Core2-7,,(私は…今どうなっているの………？),(I'm...what's going on now .........?)
,,,
Rikka.Core2-8,,六花は既にほとんどの五感を失っていたが、霞む意識で思考をめぐらせる,"Rikka had already lost most of her senses, but she was able to think through her hazy consciousness"
,,,
Rikka.Core2-9,,(っ……悲観していてもしょうがない…っ、何とか今できることを探さないとっ！),(......) It's no use being pessimistic...we have to find something we can do now!
,,,
Rikka.Core2-10,,(そう…考える……今の私に出来る事っ……！),(So...think ...... what I can do now!)
,,,
Rikka.Core2-11,,(とりあえず少しでも動ける方法を見つけて…………“カラダ“から“デテイク”),"(In the meantime, find a way to move as little as possible and ""detake"" from ............ ""body "")"
,,,
Rikka.Core2-12,,(そう…まずは“カラダ”から出て……“カラダ”から出て…………ッ！？),"(Yes... get out of your ""body"" first. ...... get out of your ""body""... .........?)"
,,,
Rikka.Core2-13,,(……なっ！？………私…今何を考えて…！？),(...... Hey! ......... I... what was I thinking just now...!)
,,,
Rikka.Core2-14,,六花は自分の思考の中の不純物に気が付く,Rikka realizes the impurities in her thoughts.
,,,
Rikka.Core2-15,,(体から出る……？！違う！、なんで私はそんな訳の分からないことをっ！？),"(...... coming out of your body? No, it's not! Why am I so incomprehensible?)"
,,,
Rikka.Core2-16,,(私がしなきゃいけないのは“カラダ”から“デル”こと…………でっ！？),"(All I have to do is ""Dell"" from my ""body"" at ............ ?!!!)"
,,,
Rikka.Core2-17,,(っ！？、違うっ！、そんなこと考えてないッ！),"(What? No, no! I'm not thinking like that!)"
,,,
Rikka.Core2-18,,(これは……ッ、私の思考の中に私じゃない“何か”が侵入してる…！？),"(This is ......, ""something"" that is not me is invading my thoughts...!)"
,,,
Rikka.Core2-19,,六花がそれを認識した瞬間、肉塊が体を震わせた,"The moment Rikka recognized it, the mass of flesh shook her body."
,,,
Rikka.Core2-20,,(っ…！誰だか知らないけどっ！これは私の体っ！),(Phew...! I don't know who you are! This is my body!)
,,,
Rikka.Core2-21,,(乗っ取られなんかさせないっ……！出て行って！),(I won't let you hijack me. ......! Get out!)
,,,
Rikka.Core2-22,,(そう…っ！出ていけっ！、出ていけっ！、出ていけっ！),(So...! Get out! Get out! Get out!)
,,,
Rikka.Core2-23,,(でていけっ！、でていけっ！、でていけっ！、でていけっ！),(Detei kette! Get out of here! Get out! Get out!)
,,,
Rikka.Core2-24,,(デテイケッ！、デテイケッ！、デテイケッ！、デテイケッ！),(Detei kek! Deteke! Detekeke! Deteke!)
,,,
Rikka.Core2-25,,(デテイケ、デテイケ、デテイケ、デテイケ、デテイケ、デテイケ),"(deteke, deteke, deteke, deteke, deteke, deteke, deteke)"
,,,
Rikka.Core2-26,,(デテイケデテイケデテイケデテイケデテイケデテイケデテイケデテイケデテイケデテイケデテイケ),(Detei Ke Detei Ke Detei Ke Detei Ke Detei Ke Detei Ke Detei Ke Detei Ke Detei Ke Detei Ke Detei Ke)
,,,
Rikka.Core2-27,,(はっ――――――――――っ？！？！),(ha ―――――――― ――?!!!)
,,,
Rikka.Core2-28,,(また思考を乗っ取られてイタ……ッ！？),(Ita......s hijacked my thinking again!)
,,,
Rikka.Core2-29,,(意識を取り戻してっ…コレデ…この体は…ワタシノモノ…ッ！),(I regain consciousness...this...body...belongs to me...!)
,,,
Rikka.Core2-30,,(……っ！？、違う！あんたの物じゃないっ！私はカイジン…ッ！),"(......! No, it's not! I don't belong to you! I am Kaijin...!)"
,,,
Rikka.Core2-31,,(違うっ、私は聖核戦姫ジャナイ……フジュンブツ……！),"(No, I'm not the Seikaku Princess ...... FUJUNBUTSU ......!)"
,,,
Rikka.Core2-32,,(ワタシはイラナイ……デテイケ……！),(Watashi wa iranai ...... de teike ......!)
,Rikka core 2-2,,
Rikka.Core2-33,,その瞬間、肉塊の口が開き、中から青く光るゲル状の物質が現れる,"At that moment, the mouth of the lump of meat opens and a blue―glowing gelatinous substance appears from within."
,,,
Rikka.Core2-34,,ゴパッ、グジュッ、グジュッ,"Gobble, gulp, gulp."
,,,
Rikka.Core2-35,,(な…にっ♥！？、わたし…どうなって…！？),(What...what...? What's happening to me...?)
,,,
Rikka.Core2-36,,(オマエ……ハ…イラナイ……デテイケ…！),(You .........don't.......... de teike...!)
,,,
Rikka.Core2-37,,(やっ、嫌だっ！、私は出て行かないっ！),"(No, no, no, I'm not leaving! I'm not leaving!)"
,,,
Rikka.Core2-38,,(フフフッ……モウムリ……コレデオワリ……！),(hmmm ...... mouri ...... kore deo wari ......!)
,,,
Rikka.Core2-39,,(サヨウナラ……！),(Sayonara ......!)
,Rikka core 2-3,,
Rikka.Core2-40,,その瞬間肉塊の口が大きく開き、六花の形をした聖核が吐き出される,"At that moment, the mouth of the lump of flesh opens wide and a sacred nucleus in the shape of six flowers is ejected."
,,,
Rikka.Core2-41,,ドバッ、ゴボッ、ボトッ！,"Boom, gobble, and botto!"
,,,
Rikka.Core2-42,六花,(っ～～～～～～～～っ！？),(～～～～～～～～!)
,,,
Rikka.Core2-43,,(何が起きてっ！？、私っ、今どうなってるのっ！？),(What's happening? What's happening to me?)
,,,
Rikka.Core2-44,怪人,「オエッ…、ゴボッ、ゲボッ………」,"""Oech..., gobble, gobble. ........."""
,,,
Rikka.Core2-45,,肉塊はグネグネと形を変え、元の六花の形へと近づいていく,The mass of flesh changes its shape and approaches the shape of the original Rikka.
,,,
Rikka.Core2-46,,グニュッ、グニュニュッ！,"Gnu, gnu, gnu!"
,Rikka core 2-4,,
Rikka.Core2-47,怪人,「ンンッ！……ハアッ、ハアッ！」,"""Nnnngh."" ...... Haah, haah!"""
,,,
Rikka.Core2-48,,黄色く発光する目が出現し、六花を包んでいた肉塊は怪人へと変貌する,"Yellow luminescent eyes appear, and the mass of flesh surrounding Rikka transforms into a monster."
,,,
Rikka.Core2-49,怪人,「ハアッ………フフッ………」,"""Hah ......... huff ........."""
,Rikka core 2-5,,
Rikka.Core2-50,,「フフフッ………スゴイチカラ……ッ……♥」,"""Hmph... ......... Sugoichikara... ......... ......♥"""
,,,
Rikka.Core2-51,,「ジユウニ…ウゴケル……フフフッ………♥♥」,"""Jiyuuni...ugokel......fffffff.........♥♥♥"""
,,,
Rikka.Core2-52,六花,(なっ！？、ま、まッて…！),"(What? ! Wait, wait...!)"
,,,
Rikka.Core2-53,,(駄目ッ！それは私の体っ！返してえっ！),(No! That's my body! Give it back!)
,,,
Rikka.Core2-54,,そして怪人は股下に転がっている六花に気が付く,Then the monster notices Rikka lying in his crotch.
,,,
Rikka.Core2-55,怪人,「アアッ……カワイソウ……♥……モウウゴケナイネ……♥」,"""Aaahh......Kawaiisou......♥......Mouugokenai ne......♥"""
,,,
Rikka.Core2-56,六花,(―――――なっ、やだっ！そ、そんなのっ！),"(――――― Oh, no! Oh, no!)"
,,,
Rikka.Core2-57,,六花は全身に力を入れようとするが、ゲル状の体をプルプル振るわせることしかできない,"Rikka tries to put all her strength into her body, but she can only shake her gelatinous body"
,,,
Rikka.Core2-58,怪人,「フフッ………アリガトウ……カラダ……♥」,"""Huff.........Arigato......Karada......♥"""
,,,
Rikka.Core2-59,,「ワタシガ…ダイジニスルカラ……ジャアネ……ッ♥」,"""Watashi ga...daijinisuru kara ...... jaane ......♥"""
,,,
Rikka.Core2-60,六花,(そんなっ！まって、いやああああっっっ！！),"(Sonny! Wait, no!)"
,,,
Rikka.Core2-61,,――――その後、六花の体を奪った怪人は強力な怪人として聖核戦姫達の敵となった,"―――― Then, the monster that took Rikka's body became a powerful monster and an enemy of the Seikaku Princesses."
,,,
Rikka.Core2-62,,六花の聖核は回収され加工されて戦闘員達のオナホとして使用されるのだった,"Rikka's Seikaku was recovered, processed, and used as a masturbation device for the combatants."
