Key,Comment,Japanese,English
Hisui.Core1-46,072号,「固形化した聖核が出てきましたね…想定通りの反応です。」,
,,,
Hisui.Core1-47,K46号,「はあっ♥、はあっ♥…んぅっ♥！」,
,,,
Hisui.Core1-48,,(お尻がっ……あつくてっ……出したいっ…♥！我慢できないッ♥！！),
,,,
Hisui.Core1-49,072号,「K46号、聖核の排出を許可します。」,
,,,
Hisui.Core1-50,,「き、きぃーーーーッ！！了解…しましたっ！」,
,,,
Hisui.Core1-51,,(これが出て行けばっ♥…私はっ、完全に戦闘員になれるっ♥！),
,,,
Hisui.Core1-52,,(だからっ！出て行ってっ…私の中の聖核戦姫っ♥！),
,,,
Hisui.Core1-53,,そしてK46号はお尻に力を込めると――――,
,,,
Hisui.Core1-54,Hisui core 1-5,ムリュッ！グリュリュッ！,
,,,
Hisui.Core1-55,,「ほ゛おっ♥、聖核っ♥、出てますッ！わたしのっ♥」,
,,,
Hisui.Core1-56,,(お゛っ♥、私の中のっ♥、エネルギーっ♥、どんどん消えてるのが分かるっ…けどっ♥),
,,,
Hisui.Core1-57,,「でてってぇっ♥！私の中のっ…！聖核戦姫なんてぇっっ♥！」,
,,,
Hisui.Core1-58,,「私は財団に忠誠を誓った下級戦闘員っ♥、聖核エネルギーなんて必要ないぃっ♥！！」,
,,,
Hisui.Core1-59,,ブピッ♥、ブポンッ！,
,,,
Hisui.Core1-60,Hisui core 1-6,「ほおっ…♥、お゛っ…♥お゛おっ…♥」,
,,,
Hisui.Core1-61,072号,「聖核残存量0.2％…ほぼ排出しきりましたね。」,
,,,
Hisui.Core1-62,K46号,「ほ゛おっ♥、き、きぃ――――っ！」,
,,,
Hisui.Core1-63,,「お゛っ♥、あ、あれっ…これっ……♥、ああっ♥！」,
,,,
Hisui.Core1-64,Hisui core 1-7,K46号の変身衣装が光と共に消え、戦闘員の服が現れる,
,,,
Hisui.Core1-65,072号,「ふむ。これで完全にあなたの中の聖核戦姫の力は消えました。」,
,,,
Hisui.Core1-66,,「これで晴れてあなたは身体の奥底まで下級戦闘員です。」,
,Hisui core 1-8,,
Hisui.Core1-67,K46号,「あっ、わたしっ…これで本当に下級戦闘員に……♥」,
,,,
Hisui.Core1-68,,「キィーーーーーーッ！！ありがとうございました！」,
,,,
Hisui.Core1-69,,「改めて、下級戦闘員K46号です！」,
,,,
Hisui.Core1-70,,「財団に忠誠を！世界に支配と恐怖を！」,
,,,
Hisui.Core1-71,072号,「ふむ、いいでしょう。K46号これからも財団に尽くしなさい。」,
,,,
Hisui.Core1-72,,「キィーーーーーーッ！！」,
,,,
Hisui.Core1-73,,(キィーーーーッ！！私はこれで完全にK46号！),
,,,
Hisui.Core1-74,,(下級戦闘員として、好みのすべてを捧げます！！),
,,,
Hisui.Core1-75,,(キィーーーーーーッ！！),
,,,
Hisui.Core1-76,,(キィーーーーーーッ！！),
,,,
Hisui.Core1-77,,(キィーーーーーーッ！！),
