Key,Comment,Japanese,English
Kei.Debauchery1-91,助手,「終了です！これで今回のピストンは終わりとさせていただきます！」,"""It's over! This concludes this round of pistons!"""
,,,
Kei.Debauchery1-92,京,「お゛おっ♥、おわっ…た♥？」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh...?"""
,,,
Kei.Debauchery1-93,助手,「今回集まった投げ銭の総量は1千100万円！累計1000回以上ピストンされました！」,"""The total amount of money raised this time was 11 million yen! Pistons have been pistoned more than 1,000 times in total!"""
,,,
Kei.Debauchery1-94,京,「ひぐっ♥、まだジンジンするっ♥、おマンコがっ、閉じれないぃっ♥」,"""I can't close my pussy."""
,,,
Kei.Debauchery1-95,助手,「それでは今日の配信はこの辺で。京先生挨拶をお願いします」,"""Well, that's about it for today's delivery. Dr. Kei, please say a few words."""
,Kei debauchery1-12,,
Kei.Debauchery1-96,京,「ん゛っ♥、ピストンしてくれた視聴者のみんなっ♥…あ、ありがとうっ♥」,"""I'm so grateful to all the viewers who pistoned me...oh, thank you!"""
,,,
Kei.Debauchery1-97,京,「お゛っ♥、これから定期的にこんな感じでっ♥、エッチな配信するからっ♥」,"""Oh, I'm going to be doing this kind of naughty delivery on a regular basis from now on."""
,,,
Kei.Debauchery1-98,京,「チャンネル登録と高評価をよろしく頼むっ♥では…また次の配信で…っ♥」,"""Please subscribe to our channel and give us a high rating, and we'll see you next time."""
,,,
Kei Debauchery Scene　2,注釈,淫乱化シーン,淫乱化シーン
,,,
Kei.Debauchery2-1,暗転,京が配信を始めてから1か月後,One month after Kei started delivering
,Kei debauchery2ｰ1,,
Kei.Debauchery2-2,京,「あー、あー、映っているかな？」,"""Uh, uh, are we in the picture?"""
,,,
Kei.Debauchery2-3,京,「深夜の天才ストリーマー、ケイちゃんの絶頂配信の時間だ」,"""It's time for the late-night streaming genius, Kei-chan, to deliver her climax."""
,,,
Kei.Debauchery2-4,京,「うぉ…全世界60万人近くが配信を見てるのか…凄い数だな」,"""Wow...almost 600,000 people worldwide are watching the feed...that's a lot of people."""
,,,
Kei.Debauchery2-5,京,「え～コメント…“ケイちゃん種付けプレスで絶対孕ますマン”さん…ひどい名前だ」,"""Ehhh, comment... 'Mr. Man who will definitely impregnate Kei with his seed press'... that's a terrible name."""
,,,
Kei.Debauchery2-6,京,「“今日もケイちゃんのおまんこ見れて眼福です、いつかハメたい”……あ、ありがとう」,"""I'm so happy to see Kei's pussy again today, I want to fuck her someday."" ...... ""Oh, thank you."""
,,,
Kei.Debauchery2-7,京,「まぁ…私のおまんこなどもはや隠す意味もない。少し検索すれば無限に出てくるからな」,"""'Well... there's no longer any point in hiding my pussy or anything else. A little searching will reveal an infinite number of them."""
,,,
Kei.Debauchery2-8,京,「…さて、では早速今日の配信だが…」,"""...Now, let's get right to today's delivery..."""
,,,
Kei.Debauchery2-9,京,「感謝の1000万人登録アクメレーザー耐久という事で…」,"""It's called ""Thanks 10 Million Registered Acme Laser Endurance..."""
,,,
Kei.Debauchery2-10,京,「まあ実践した方が早いな。ちょっと準備を」,"""'Well, it's quicker to put it into practice. Just get ready."""
,,,
Kei.Debauchery2-11,Kei debauchery2-2,諸々の準備が終わり、京は目隠しをつける,"After all preparations are complete, Kei puts on the blindfold."
,,,
Kei.Debauchery2-12,京,「よし準備が完了した…では助手君レーザーのスイッチだが――――」,"""Okay, we're all set... now, Mr. Assistant, let's switch on the laser: ――――"""
,,,
Kei.Debauchery2-13,助手,「行きますよ先生、ほいっ」,"""Here we go, doctor."""
,,,
Kei.Debauchery2-14,,助手がスイッチを入れた瞬間、ピンク色のレーザーが京の乳首とマンコに照射される,"The moment the assistant flips the switch, pink lasers are irradiated on Kei's nipples and pussy."
,,,
Kei.Debauchery2-15,Kei debauchery2-3,ジジッ！ピ――――！,Geez! Pi――――!
,,,
Kei.Debauchery2-16,京,「ひあっ♥！？、んっ♥、んあっ♥！？」,"""Hi ♥♥! Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."""
,,,
Kei.Debauchery2-17,京,「ま、まってっ♥、まだ付けろとは言っていなかっただろ…っ♥！」,"""I didn't tell you to put it on yet...!"""
,,,
Kei.Debauchery2-18,京,「んっ♥、このように、レーザーがっ♥発射されるわけだがっ♥」,"""This is how the lasers are fired."""
,Kei debauchery2-4,,
Kei.Debauchery2-19,京,「絶頂には至れずっ♥、ひうっ♥、永遠に軽イキ地獄を味わい続けることになるっ…♥」,"""I can't climax... I'm going to be in a light―quivering hell forever... ♥"""
,,,
Kei.Debauchery2-20,京,「そう…っ♥、だからケイちゃんの頭が快楽でやられる前にっ♥」,"""So, before Kei―chan's head is destroyed by pleasure...."""
,,,
Kei.Debauchery2-21,京,「チャンネル登録…♥、それと私の配信をSNSに…拡散…してくれると嬉しい…♥」,"""Subscribe to my channel...♥ and spread the word...♥ on your social networking sites...♥"""
,,,
Kei.Debauchery2-22,京,「ふふっ♥、まあこのレーザー程度っ♥、いくらでも耐えられるがなっ♥！」,"""Well, I can withstand this laser for as long as I want."""
,暗転,,
Kei.Debauchery2-23,Kei debauchery2-5,配信が始まってから4時間後―――――,Four hours after delivery began: ―――――
,,,
Kei.Debauchery2-24,京,「ん゛っ♥、お゛お゛っ♥、ん゛っ♥、ん゛っ♥！？」,""""
,,,
Kei.Debauchery2-25,,ジリジリジリッ♥ジーーーーッ！,Jiggle Jiggle Jiggle ♥ Jeeeeeeeee!
,,,
Kei.Debauchery2-26,京,「ひうっ♥、登録者、ま、まだなのかっ♥ん゛っ♥」,"""Hiuuh, I'm not sure if you're a subscriber yet."""
,,,
Kei.Debauchery2-27,京,「流石にっ…んっ♥、甘イキし過ぎてっ♥、おマンコの感覚がっ♥！」,"""I'm so sweet, I can't feel my pussy!"""
,,,
Kei.Debauchery2-28,助手,「いえ、耐久ですから。残り人数を教えるわけには…」,"""No, it's endurance. I can't tell you how many people are left..."""
,,,
Kei.Debauchery2-29,京,「ひうっ♥、後どれくらいかのっ♥、ヒントだけでもっ♥！」,"""Hiuu♥, how much more to go, just a hint!"""
,,,
Kei.Debauchery2-30,助手,「それならまあ…えー残り半分くらいですね。絵面が変わらないので視聴者も少し飽きているようです」,"""Then, well... well, there's about half a year left. The viewers seem to be getting a little bored because the picture doesn't change."""
,,,
Kei.Debauchery2-31,京,「ひぐっ♥！？ま、まだ半分っ！？」,"""HIGGH! Still halfway!"""
,,,
Kei.Debauchery2-32,助手,「このままじゃいつまでたっても終わらないので…そうですね、新しくルールを追加しましょう」,"""'This is not going to go on forever, so...yes, let's add a new rule.'"""
,,,
Kei.Debauchery2-33,京,「なっ♥、で、でもっ♥、何をっ♥！？」,"""But, but, but, what?"""
,,,
Kei.Debauchery2-34,助手,「メンバーシップ…つまり我が財団の戦闘員となる契約をしてくれた方一人につき10人とカウントしましょう」,"""Membership...that is, for each person who signs up to be a fighter for our foundation, we will count 10."""
,,,
Kei.Debauchery2-35,京,「なっ♥、そんな視聴者を悪の道に誘うようなことを…っ♥」,"""What are you doing to lead the viewers down such an evil path?"""
,,,
Kei.Debauchery2-36,助手,「でもこのままじゃいつまでたっても終わりませんよ？」,"""But it won't be over anytime soon, will it?"""
,Kei debauchery2-6,,
Kei.Debauchery2-37,京,「っ、ん゛あっ♥、しょうがないっ♥、視聴者の諸君っ♥聞こえているかっ？」,"""Oh, God, I can't help it, my dear viewers, can you hear me?"""
,,,
Kei.Debauchery2-38,京,「というわけだ、メンバーシップ…つまり戦闘員になってくれれば一人当たり10人分が加算されるっ♥」,"""So, membership... that is, if you become a combatant, you get 10 extra per person ♥."""
,,,
Kei.Debauchery2-39,京,「戦闘員となった者は…早い者勝ちだっ、ケイちゃんに生ハメセックスの権利…を与えようっ♥」,"""The first one to become a combatant wins the right to have live sex with Kei―chan."""
,,,
Kei.Debauchery2-40,京,「んっ♥、どうだろうかっ…♥これで多少は登録者が増えて…」,"""I wonder if this will increase the number of registrations somewhat..."""
,,,
Kei.Debauchery2-41,,その瞬間、登録者数が凄い勢いで伸び始める,"At that moment, the number of registrations starts growing at a tremendous rate."
,,,
Kei.Debauchery2-42,助手,「おっ？…おおっ？」,"""Whoa? ...Oh?"""
,,,
Kei.Debauchery2-43,京,「んっ♥、どうしたっ♥…？―――――っ！？」,"""What's wrong with you? ―――――!"""
,,,
Kei.Debauchery2-44,Kei debauchery2-7,登録者が1000万に到達した瞬間レーザーが太くなり、弱い刺激にさらされ続けた京の秘所を直撃する,"The moment the number of registered users reaches 10 million, the laser becomes thicker and strikes Kei's secret place, which has been exposed to weak stimulation for a long time."
,,,
Kei.Debauchery2-45,京,「ん゛おっ♥！？、お゛お゛っ♥、お゛お゛っ♥！？」,"""OHHHH! oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."""
,,,
Kei.Debauchery2-46,京,「えっ♥！？、まてっ♥、も、もうっ♥！？」,"""What? Wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait."""
,,,
Kei.Debauchery2-47,,バチバチバチッ！ビシュッッ！！！,Bee bee bee bee bee bee bee bee bee bee bee! Bish bish bish bish bish bish bish bish bish bish bish bish bish bish bish!
,,,
Kei.Debauchery2-48,京,「んあ゛っ♥、ひぎゅうううっっっ♥♥！！？！？」,"""'Nnnngggghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh!"""
,,,
Kei.Debauchery2-49,,プシュッ、プシイイイッ！,
,,,
Kei.Debauchery2-50,,数時間焦らされた快楽を開放され、京は激しく潮を噴き上げる,Kei squirts violently as the pleasure of being rushed for several hours is released!
,,,
Kei.Debauchery2-51,京,「ん゛あっ♥、お゛お゛っ♥！？」,"""♥♥♥♥♥♥♥♥!"""
,Kei debauchery2-8,,
Kei.Debauchery2-52,助手,「京先生！おめでとうございますっ！」,"""Dr. Kei! Congratulations!"""
,,,
Kei.Debauchery2-53,,京は目隠しを外され、戦闘員の男達から精液を掛けられる,Kei is blindfolded and doused with semen by male combatants.
,,,
Kei.Debauchery2-54,京,「ん゛っ♥！？、はあっ♥、はあっ♥、はあっ♥」,"""Aaahhh! ""Ah―ha―ha―ha―ha―ha―ha―ha―ha."""
,,,
Kei.Debauchery2-55,助手,「ついに1000万人到達です！流石京先生！」,"""At last, we have reached 10 million users! Quite an achievement, Dr. Kei!"""
,,,
Kei.Debauchery2-56,京,「ん゛あっ♥、あっ♥、ありがとうっ♥」,"""Oh, oh, oh, oh, thank you."""
,,,
Kei.Debauchery2-57,助手,「戦闘員になったら京先生をハメれるってのが効きましたね！」,"""The fact that I could frame Dr. Kei if I became a combatant worked for me!"""
,,,
Kei.Debauchery2-58,京,「んあっ♥、そ、そうだったがっ♥」,"""Oh, yes, that's right."""
,,,
Kei.Debauchery2-59,助手,「大体3000人位が戦闘員になってくれましたので…まあ頑張ってください」,"""Roughly 3,000 people have become fighters, so... well, good luck with that."""
,,,
Kei.Debauchery2-60,京,「なっ♥！？、3000人っ♥！？」,"""Nah! 3,000 people?"""
,,,
Kei.Debauchery2-61,助手,「では先生！最後に視聴者の皆様に挨拶を！」,"""'Well then, Doctor! One last word to our viewers!"""
,Kei debauchery2-9,,
Kei.Debauchery2-62,京,「っ、ううっ…♥、というわけで…ありがとう視聴者の諸君」,"""Ugh...♥, so...thank you, dear viewers."""
,,,
Kei.Debauchery2-63,京,「…約束は約束だ…新しく戦闘員になった皆、楽しみにしていてくれ…♥」,"""...A promise is a promise....all you newly minted combatants, look forward to it... ♥"""
,,,
Kei.Debauchery2-64,京,「じゃあ…これからも色々企画やっていくから…っ♥」,"""I'll be doing a lot of projects from now on... ♥"""
,,,
Kei.Debauchery2-65,京,「ではまた次の配信で会おうっ♥、今後ともケイちゃんをよろしくっ♥」,"""See you on the next delivery, and please keep in touch with Kei―chan."""
,,,
Kei Core Scene,注釈,聖核シーン,聖核シーン
Kei.Core1-1,アジト,京が捕獲されて調教が続いていたある日,One day after Kei was captured and training continued.
,,,
Kei.Core1-2,京(変身),「なんだ？こんな所に連れ出して」,"""What the hell? Take me out to this place."""
,,,
Kei.Core1-3,,京は様々な機械のある治療室のような場所に連れ出されていた,Kei was taken out to what looked like a treatment room with various machines.
,,,
Kei.Core1-4,研究員(立ち絵無し),「お前には実験の被験体になってもらう。なに、死ぬような手術じゃない」,"""You will be the subject of an experiment. It's not an operation that will kill you."""
,,,
Kei.Core1-5,京,「ふむ、それならまあ…たまには自分自身がラットになるのも悪くはないかな」,"""Hm, well then... it's not a bad idea to be a rat yourself once in a while."""
,,,
Kei.Core1-6,,「さあ、とっとと手術なりしてくれ。むしろ少し興味がわいてきた」,"""Well, get on with it and have the surgery or something. I'm getting rather a little curious."""
,,,
Kei.Core1-7,研究員,「ははっ…相変わらずのイカれっぷりだな。望み通りすぐにそうしてやる」,"""'Haha... you're as crazy as ever. I'll do so as soon as you wish."""
,,,
,暗転,,
,,,
Kei.Core1-8,Kei core 1-1,数時間後―――――,A few hours later: ―――――
,,,
Kei.Core1-9,京,「ううっ…手術が終わって目が覚めてみたら…何だこれはっ…！？」,"""Ugh...I woke up after the surgery...what the heck...!"""
,,,
Kei.Core1-10,,「これは男性器…だがっ、一体何のためにこんな手術を…」,"""This is a male organ... but what in the world is this surgery for?"""
,,,
Kei.Core1-11,研究員,「おっ、目が覚めたみたいだな」,"""Whoa, looks like you're awake."""
,,,
Kei.Core1-12,京,「っ、どういうことだ…！？何の目的で私に男性器…ペニスをっ！？」,"""What do you mean? What did you do to me with your penis?"""
,,,
Kei.Core1-13,研究員,「目的はまあすぐにわかる。定着するまで3時間くらいその部屋で待機していろ」,"""You'll find out what we're here for in a minute. You'll be in that room for about three hours until you settle in."""
,,,
Kei.Core1-14,京,「っ、釈然としないが…しょうがないなっ」,"""I don't know what to say... but I can't help it."""
,,,
Kei.Core1-15,京,「………しかし……っ……」,"""........., but ...... and ......"""
,,,
Kei.Core1-16,,「ぅ…何だこの感覚は…気分が高鳴るような…」,"""Oh... what's this feeling... like a rush of excitement..."""
,,,
Kei.Core1-17,,「それに…なぜか目が離せないっ…こんなの気持ち悪いはずなんだが……」,"""And... for some reason I can't take my eyes off of it... this is supposed to be weird. ......"""
,,,
Kei.Core1-18,,京は好奇心を抑えられず、無意識のうちにチンポに手を伸ばす,Kei can't suppress his curiosity and unconsciously reaches for his cock
,Kei core 1-2,,
Kei.Core1-19,京,「っ、んっ♥、何だこの感覚っ♥」,"""What is this sensation?"""
,,,
Kei.Core1-20,,「いつも調教されている時とは違う…これがチンポの感覚っ？」,"""'This isn't the same as when I'm being trained all the time...is this what a cock feels like?'"""
,,,
Kei.Core1-21,,いつの間にか京は観察するように小さい手でチンポを弄りだす,"Before long, Kei starts playing with his dick with his little hand as if to observe"
,,,
Kei.Core1-22,,「んっ♥、尿道の構造はこうなっていて…っ♥、先端の感触はこんな感じなのかっ♥」,"""The structure of the urethra is like this...♥♥, and the tip feels like this?"""
,,,
Kei.Core1-23,,「んっ♥、なるほどっ♥、ここを刺激すると体の奥にまで電流が流れるような感じがっ♥」,"""I see, when I stimulate this place, it feels as if an electric current is flowing deep inside my body."""
,Kei core 1-3,,
Kei.Core1-24,,「効率的に刺激を与えるにはっ♥、チンポを掴んでっ♥…上下に…っ♥」,"""To stimulate it efficiently, grab my cock... up and down... ♥"""
,,,
Kei.Core1-25,,シコッ、シコッ、シコッ,"Shiccup, shiccup, shiccup."
,,,
Kei.Core1-26,,「んあっ♥な、何をやっているんだっ♥、こんなものに夢中になってはいけないっ♥」,"""I'm not supposed to get carried away with this stuff."""
,,,
Kei.Core1-27,,しかし、理性とは裏腹に京は腕を上下させるのをやめることが出来ない,"But despite his reason, Kei can't stop moving his arms up and down."
,,,
Kei.Core1-28,京,「はっ♥、はっ♥、はあっ♥、んっ♥、何故だっ♥」,"""Ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha."""
,,,
Kei.Core1-29,,シコッ、シコッ、シコッ,"Shiccup, shiccup, shiccup."
,,,
Kei.Core1-30,,「チンポっ♥、チンポをしごく手が止められないっ♥」,"""I can't stop fucking my dick."""
,,,
Kei.Core1-31,,「これはっ♥、何らかの認識阻害なのかっ♥！？、そうだとしたら今すぐやめなければっ♥！」,"""Is this some kind of cognitive blockage? If that's the case, I have to stop this right now!"""
,,,
Kei.Core1-32,,「それにっ♥、何かが体の中から上がってくる感覚…っ♥」,"""And I felt something coming up from inside my body...♥♥♥"""
,,,
Kei.Core1-33,,「駄目だっ♥、快感に身を委ねてはっ♥！理性を取り戻さなくてはっ♥」,"""No, don't give in to the pleasure! I must regain my reason."""
,,,
Kei.Core1-34,,京の理性は全力でチンポをしごく手を止めようとするが、脳はそれにあらがえない,"Kei's rational mind tries with all its might to stop his hand from squeezing his cock, but his brain won't let him."
,,,
Kei.Core1-35,,「んあっ♥、まるでチンポに意識が乗っ取られたかのようだっ♥、やめっ♥、やめろっ♥」,"""Oh, it's as if my consciousness has been taken over by a cock."""
,,,
Kei.Core1-36,,瞬間、京のチンポに電流が走る,"Instantly, an electric current runs through Kei's cock."
,,,
Kei.Core1-37,,「お゛っ♥お゛っ♥！？、まずいっ♥、…なんだっ♥！？」,"""Oh, oh, oh, oh! Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no..."""
,,,
Kei.Core1-38,,「何かがすぐそこまで上がってきているっ♥！」,"""Something's coming up just around the corner ♥!"""
,,,
Kei.Core1-39,,「だ、駄目だっ♥！これは多分出しちゃ駄目だっ♥！」,"""Oh, no, no, no, no! I probably shouldn't let this out!"""
,,,
Kei.Core1-40,,シコッ、シコッ、シコッ！,"Shiccup, shiccup, shiccup!"
,,,
Kei.Core1-41,,「だからっ♥チンポをしごくのを辞めなければっ♥」,"""I have to stop sucking your dick."""
,Kei core 1-4,,
Kei.Core1-42,,その瞬間、京のチンポから緑色に発光したゲル状の物質が勢いよく放出される,"At that moment, a gelatinous substance emitting green light is vigorously released from Kei's cock."
,,,
Kei.Core1-43,,ビュルルルッルッ！ドビュルルルルッ！, 
,,,
Kei.Core1-44,,「ほ゛おっ♥お゛お゛お゛おおおおっっっ！？！？！？」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."""
,,,
Kei.Core1-45,,ビュクッ、ドビュルルッ！,"Bukk, dobululul!"
,,,
Kei.Core1-46,,「と、とまれぇ♥、チンポとまれっ♥！！」,"""Stop, stop, stop your dick!"""
,,,
Kei.Core1-47,,京の抵抗虚しくチンポからは液体が噴きだし続け、足元に緑の水たまりができる,"Kei's resistance was futile and his cock kept spurting out liquid, creating a green puddle at his feet."
,Kei core 1-5,,
Kei.Core1-48,京,「はあっ♥、はあっ♥、はあっ♥！お゛おっ♥」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh! Oh, oh, oh, oh, oh, oh!"""
,,,
Kei.Core1-49,,「お゛っ♥この私がっ、こんなっ、バカみたいなっ♥」,"""Oh, my God, I'm so stupid!"""
,,,
Kei.Core1-50,,「それにっ♥、チンポから出たこれは恐らく…私の聖核っ……」,"""And ♥, this thing from my dick is probably... my Seikaku. ......"""
,,,
Kei.Core1-51,,「まずいなっ♥…聖核は聖核戦姫の意識の器っ…出すごとに私自身が無くなっていく…っ♥！」,"""The Seikaku is the vessel of the consciousness of the Seikaku Princess....with each emission, I lose myself......♥♥!"""
,,,
Kei.Core1-52,,「………現に既に頭がぼやけて意識が定まらなくなってきた……♥」,""".........I'm already starting to feel fuzzy―headed and disoriented ......♥"""
,,,
Kei.Core1-53,,「恐らく次にこれだけの量を出してしまったら私から聖核が完全に出てしまう…それだけは避けなければっ！」,"""Perhaps the next time I let out this much, the Seikaku will come out of me completely...I must avoid that!"""
,Kei core 1-6,,
Kei.Core1-54,,「そ、そうと分かれば対処は簡単だっ！聖核を射精しない――――つまりチンポをしごかなければいいだけっ！」,"""Once you know that, it's easy to deal with! Just don't ejaculate the Seikaku ――――, i.e., don't squeeze your dick!"""
,,,
Kei.Core1-55,,「ふふっ、流石は私だっ！なんて完璧な作戦なんだっ！」,"""I was the one who was in control! What a perfect plan!"""
,,,
Kei.Core1-56,,「チンポごときでこの私をどうこうできると思ったら大間違いだ！」,"""If you think you can control me with your dick, you're wrong!"""
,,,
Kei.Core1-57,,「そう、チンポなんぞに…チンポに……チンポ…」,"""Yeah, for a dick... a dick... a ...... dick..."""
,,,
Kei.Core1-58,暗転,―――――3分後,―――――3 minutes later
,Kei core 1-7,,
Kei.Core1-59,京,「ほおっ♥、チンポッ♥、チンポッ♥、チンポッ♥！」,"""Ho ho ♥, ding dong ♥, ding dong ♥, ding dong ♥!"""
,,,
Kei.Core1-60,,シコッ、シコッ、シコッ、シコッ！,"Shiccup, shiccup, shiccup, shiccup!"
,Kei cor1-8,,
Kei.Core1-61,,「お゛っほ♥駄目なのにっ♥、チンポ擦るのやめられないぃッ♥！」,"""I can't stop rubbing my dick!"""
,,,
Kei.Core1-62,,「とまれっ♥、これ以上はっ♥」,"""Stop, stop, no more."""
,,,
Kei.Core1-63,,「これ以上チンポをシコり続けると本当に死んでしまうッ♥」,"""If I keep shimmying my dick any longer, I'm really going to die."""
,,,
Kei.Core1-64,,しかし京の理性に反して手の動きは更に加速していく,"But against Kei's reason, the hand movement accelerates further."
,Kei core 1-9,,
Kei.Core1-65,,「ほおっ♥、ほおっ♥、お゛おっ♥、おっ！！」,"""Ho ♥, ho ♥, oh ♥, oh ♥, oh ♥!"""
,,,
Kei.Core1-66,,ビクンッ♥！ビクンッ♥！,Bikkkk♥! Bikkkk♥!
,,,
Kei.Core1-67,,「ま、まずいぃ♥、さっき射精した時の感覚がまたッ♥♥♥」,"""I can't feel the sensation I had when I ejaculated just now again."""
,,,
Kei.Core1-68,,「駄目だっ、命とチンポシコるのどっちが大事なのか冷静に考えろっ♥」,"""No, you need to calmly consider what's more important, your life or getting a cock sucking."""
,,,
Kei.Core1-69,,「お゛っ♥でもチンポッ♥♥、あとちょっとっ♥チンポシコるっ♥！」,"""Oh, but I'm going to fuck your dick, I'm going to fuck your dick, I'm going to fuck your dick!"""
,,,
Kei.Core1-70,,ビュクッ、ビュルッ,"Bukk, burb."
,,,
Kei.Core1-71,,「やばいっ、本当にイクッ♥、なのにっ♥、チンポシコるのやめられないぃぃいっ♥」,"""I'm cumming, I'm cumming, but I can't stop cumming..."""
,Kei core 1-10,,
Kei.Core1-72,,ビュルルルッルッ！ドビュルルルルッ！, 
,,,
Kei.Core1-73,,「ほおっ♥、お゛お゛っ♥お゛おおおおっっっ！？！？！？」,"""Ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho."""
,,,
Kei.Core1-74,,ビュクッ、ビュルルルッルッ♥,"Bukk, bülllllllllll♥"
,,,
Kei.Core1-75,,「イグッ、お゛っ♥おおおっっっ！？」,"""Iggghh, oooh ♥ oooh!"""
,,,
Kei.Core1-76,,京は聖核を射精しながらも、チンポを上下する手を止めることが出来ない,Kei can't stop his hand from going up and down on his cock while ejaculating his Seikaku.
,,,
Kei.Core1-77,,「お゛っ♥？お゛お゛おおっ♥♥？お゛あっ♥」,"""OH―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh. oh oh oh oh ♥♥♥? OHHHH!"""
,,,
Kei.Core1-78,,ぴゅるっ、ぴゅる,"Ping, ping, ping."
,Kei core 1-11,,
Kei.Core1-79,,「お゛っ♥…………―――――」,"""♥Oh ♥............―――――"""
,,,
Kei.Core1-80,,チンポから最後の一滴が堕ち、京の手が止まり目から光が消えうせる,"The last drop falls from his cock, Kei's hand stops and the light disappears from his eyes."
,,,
Kei.Core1-81,京,(あああああああっっ♥、や、やってしまったっ♥！),"(Aaahhhhhh, I did it!)"
,,,
Kei.Core1-82,,(こ、この私がこんなみっともない最期を迎えるなんてッ♥),(I can't believe I'm going to meet such a miserable end.)
,,,
Kei.Core1-83,,(こうなってしまってはもうどうしようもないじゃないかっ！),(What can we do now that this has happened?)
,,,
Kei.Core1-84,,その時、スピーカーから声が響く,"At that moment, a voice echoes from the speakers"
,,,
Kei.Core1-85,研究員,「はははっ！いいもの見させてもらったぜ！」,"""Haha! I got to see some good stuff!"""
,,,
Kei.Core1-86,,「あの天才聖核戦姫がシコ猿みてえに聖核ぶちまけて逝くなんてなっ」,"""I can't believe that genius Seikaku Princess just blew her Seikakus all over the place like a little shit monkey."""
,,,
Kei.Core1-87,京,(なっ、私の痴態を全てみられていたのかっ！？),"(What, did they see all my lasciviousness?)"
,,,
Kei.Core1-88,,(くそっ、この私がこんなバカみたいな最後っ…！？),"(Damn, I'm the last one to be this stupid...!)"
,,,
Kei.Core1-89,研究員,「まあ心配するな、お前の体も聖核も無駄にはしねえからよ」,"""Don't worry, we won't waste your body or the Seikaku."""
,,,
Kei.Core1-90,京,(っ、ううっ…),(Woohoo...)
,,,
Kei.Core1-91,,――――その後、京の聖核と抜け殻の肉体は資源として回収され、加工されるのだった,"―――― Then, Kei's Seikaku and shelled body were recovered and processed as a resource."
,,,
Kei Core Scene２,注釈,聖核シーン２,聖核シーン２
,,,
Kei.Core2-1,,京が聖核を排出してからしばらくして,Some time after Kei discharged the Seikaku
,,,
Kei.Core2-2,Kei core 2ｰ1,京の聖核はオナホに加工され、意識を失った元の体のチンポにハメられていた,Kei's Seikaku was processed into a masturbator and fucked by the cock of his former unconscious body.
,,,
Kei.Core2-3,京,(んあっ♥、な、何だこれはッ♥、どうなっているっ♥！？),"(Nnnn, what the hell is this?)"
,,,
Kei.Core2-4,研究員,「ははっ久しぶりの体とのご対面だな、どうだ？自分のチンポは」,"""Ha ha, haven't seen your body in a long time, how do you like it? How's your dick?"""
,,,
Kei.Core2-5,,(私は確かあの後圧縮されたり型に流し込まれたりして…),(I'm pretty sure I was compressed or poured into a mold after that...)
,,,
Kei.Core2-6,京,(んっ♥、なるほど…っ♥、つまり、今は私はオナホになって元の体に…っ♥),"(Nnnn♥, I see...♥, I mean, now I'm a masturbator and in my original body...♥)"
,,,
Kei.Core2-7,研究員,「コイツは聖核が抜けてから壊れた機械みたいにずっとチンポいじっていてな」,"""This guy has been fiddling with his dick like a broken machine ever since the Seikaku was removed."""
,,,
Kei.Core2-8,,「かわいそうに聖核が排出される最後の瞬間が脳に焼き付いちまったんだろうな」,"""Poor guy must have had that last moment of the Seikaku being expelled burned into his brain."""
,,,
Kei.Core2-9,京,(なっ、私の体が今そんなことにっ！？),"(What, my body just did that?)"
,,,
Kei.Core2-10,研究員,「まあ可哀そうだと思うんならオナホらしく相手してやるんだな」,"""Well, if you feel sorry for him, then treat him like a masturbator."""
,,,
Kei.Core2-11,,そして京の抜け殻の体はオナホになった京を使ってチンポをしごき始める,And Kei's shell of a body begins to use Kei as a masturbator to squirt his cock.
,,,
Kei.Core2-12,,シコッ、シコッ、シコッ、シコッ！,"Shiccup, shiccup, shiccup, shiccup!"
,,,
Kei.Core2-13,京,(んあっ♥、ま、まて私っ♥！私の許可なく勝手に動くなっ♥),"(Oh, no, no, no, no, no, no, no! Don't move without my permission.)"
,,,
Kei.Core2-14,,(くうっ♥、ほとんど全ての感覚がチンポをこするのに集中しているっ♥),"(Kuu♥, almost all my senses are focused on rubbing my dick.)"
,,,
